subj_idx,bias_source,bias_direction,addition_length,quantiles,boundary,value,p,experiment,model_name
S007,mullerlyer,long,50,0.1,q_lower,0.5417181956614351,0.32593333333333613,add_len,dczBDAL_sV
S007,mullerlyer,long,50,0.3,q_lower,0.7182671494827154,0.32593333333333613,add_len,dczBDAL_sV
S007,mullerlyer,long,50,0.5,q_lower,0.928524807136279,0.32593333333333613,add_len,dczBDAL_sV
S007,mullerlyer,long,50,0.7,q_lower,1.271828814289995,0.32593333333333613,add_len,dczBDAL_sV
S007,mullerlyer,long,50,0.9,q_lower,2.0278602373154047,0.32593333333333613,add_len,dczBDAL_sV
S007,mullerlyer,long,60,0.1,q_lower,0.546215791937654,0.3478389261744948,add_len,dczBDAL_sV
S007,mullerlyer,long,60,0.3,q_lower,0.7252487713721658,0.3478389261744948,add_len,dczBDAL_sV
S007,mullerlyer,long,60,0.5,q_lower,0.9447028808439548,0.3478389261744948,add_len,dczBDAL_sV
S007,mullerlyer,long,60,0.7,q_lower,1.2775617011312985,0.3478389261744948,add_len,dczBDAL_sV
S007,mullerlyer,long,60,0.9,q_lower,2.0423584030152697,0.3478389261744948,add_len,dczBDAL_sV
S007,mullerlyer,short,30,0.1,q_lower,0.5043495454214844,0.7331946308724865,add_len,dczBDAL_sV
S007,mullerlyer,short,30,0.3,q_lower,0.637273684819374,0.7331946308724865,add_len,dczBDAL_sV
S007,mullerlyer,short,30,0.5,q_lower,0.79770504450768,0.7331946308724865,add_len,dczBDAL_sV
S007,mullerlyer,short,30,0.7,q_lower,1.0528598008329801,0.7331946308724865,add_len,dczBDAL_sV
S007,mullerlyer,short,30,0.9,q_lower,1.6881406756276416,0.7331946308724865,add_len,dczBDAL_sV
S007,mullerlyer,short,40,0.1,q_lower,0.5282163270995736,0.630040816326551,add_len,dczBDAL_sV
S007,mullerlyer,short,40,0.3,q_lower,0.6785636578224876,0.630040816326551,add_len,dczBDAL_sV
S007,mullerlyer,short,40,0.5,q_lower,0.8572251230456858,0.630040816326551,add_len,dczBDAL_sV
S007,mullerlyer,short,40,0.7,q_lower,1.1396718829610748,0.630040816326551,add_len,dczBDAL_sV
S007,mullerlyer,short,40,0.9,q_lower,1.7934725520927517,0.630040816326551,add_len,dczBDAL_sV
S007,mullerlyer,short,50,0.1,q_lower,0.5249868395326784,0.671973154362415,add_len,dczBDAL_sV
S007,mullerlyer,short,50,0.3,q_lower,0.6693155559088981,0.671973154362415,add_len,dczBDAL_sV
S007,mullerlyer,short,50,0.5,q_lower,0.8410278412043931,0.671973154362415,add_len,dczBDAL_sV
S007,mullerlyer,short,50,0.7,q_lower,1.1063218364046918,0.671973154362415,add_len,dczBDAL_sV
S007,mullerlyer,short,50,0.9,q_lower,1.7448588044485371,0.671973154362415,add_len,dczBDAL_sV
S007,mullerlyer,short,60,0.1,q_lower,0.46189818748025446,0.6920671140939612,add_len,dczBDAL_sV
S007,mullerlyer,short,60,0.3,q_lower,0.5849133206238442,0.6920671140939612,add_len,dczBDAL_sV
S007,mullerlyer,short,60,0.5,q_lower,0.7410003599579443,0.6920671140939612,add_len,dczBDAL_sV
S007,mullerlyer,short,60,0.7,q_lower,1.0035838570279294,0.6920671140939612,add_len,dczBDAL_sV
S007,mullerlyer,short,60,0.9,q_lower,1.6694724922720792,0.6920671140939612,add_len,dczBDAL_sV
S008,mullerlyer,long,30,0.1,q_lower,0.3975972353132369,0.34813513513513417,add_len,dczBDAL_sV
S008,mullerlyer,long,30,0.3,q_lower,0.5333515908418768,0.34813513513513417,add_len,dczBDAL_sV
S008,mullerlyer,long,30,0.5,q_lower,0.7055189636842923,0.34813513513513417,add_len,dczBDAL_sV
S008,mullerlyer,long,30,0.7,q_lower,0.9745484262604366,0.34813513513513417,add_len,dczBDAL_sV
S008,mullerlyer,long,30,0.9,q_lower,1.644887255497935,0.34813513513513417,add_len,dczBDAL_sV
S008,mullerlyer,long,40,0.1,q_lower,0.4024143017224527,0.30001333333333374,add_len,dczBDAL_sV
S008,mullerlyer,long,40,0.3,q_lower,0.5440327531856805,0.30001333333333374,add_len,dczBDAL_sV
S008,mullerlyer,long,40,0.5,q_lower,0.729106004333931,0.30001333333333374,add_len,dczBDAL_sV
S008,mullerlyer,long,40,0.7,q_lower,1.0287756800670578,0.30001333333333374,add_len,dczBDAL_sV
S008,mullerlyer,long,40,0.9,q_lower,1.6901147609210045,0.30001333333333374,add_len,dczBDAL_sV
S008,mullerlyer,long,50,0.1,q_lower,0.3983090802062945,0.1974133333333333,add_len,dczBDAL_sV
S008,mullerlyer,long,50,0.3,q_lower,0.543074389860811,0.1974133333333333,add_len,dczBDAL_sV
S008,mullerlyer,long,50,0.5,q_lower,0.7278247042313462,0.1974133333333333,add_len,dczBDAL_sV
S008,mullerlyer,long,50,0.7,q_lower,1.0259050387071231,0.1974133333333333,add_len,dczBDAL_sV
S008,mullerlyer,long,50,0.9,q_lower,1.7384345447659826,0.1974133333333333,add_len,dczBDAL_sV
S008,mullerlyer,long,60,0.1,q_lower,0.3994783566877913,0.1819466666666664,add_len,dczBDAL_sV
S008,mullerlyer,long,60,0.3,q_lower,0.5393101718877429,0.1819466666666664,add_len,dczBDAL_sV
S008,mullerlyer,long,60,0.5,q_lower,0.7259188068127628,0.1819466666666664,add_len,dczBDAL_sV
S008,mullerlyer,long,60,0.7,q_lower,1.021187865496414,0.1819466666666664,add_len,dczBDAL_sV
S008,mullerlyer,long,60,0.9,q_lower,1.7390511920311473,0.1819466666666664,add_len,dczBDAL_sV
S008,mullerlyer,short,30,0.1,q_lower,0.38579385269126953,0.42912000000000106,add_len,dczBDAL_sV
S008,mullerlyer,short,30,0.3,q_lower,0.5092511071317988,0.42912000000000106,add_len,dczBDAL_sV
S008,mullerlyer,short,30,0.5,q_lower,0.6663495762050738,0.42912000000000106,add_len,dczBDAL_sV
S008,mullerlyer,short,30,0.7,q_lower,0.9169453550039123,0.42912000000000106,add_len,dczBDAL_sV
S008,mullerlyer,short,30,0.9,q_lower,1.5306035761027978,0.42912000000000106,add_len,dczBDAL_sV
S008,mullerlyer,short,40,0.1,q_lower,0.4009340159205986,0.44634666666667216,add_len,dczBDAL_sV
S008,mullerlyer,short,40,0.3,q_lower,0.5278239424824116,0.44634666666667216,add_len,dczBDAL_sV
S008,mullerlyer,short,40,0.5,q_lower,0.6869435674450207,0.44634666666667216,add_len,dczBDAL_sV
S008,mullerlyer,short,40,0.7,q_lower,0.9344353044258645,0.44634666666667216,add_len,dczBDAL_sV
S008,mullerlyer,short,40,0.9,q_lower,1.5404106537387299,0.44634666666667216,add_len,dczBDAL_sV
S008,mullerlyer,short,50,0.1,q_lower,0.4034935673727463,0.5055466666666623,add_len,dczBDAL_sV
S008,mullerlyer,short,50,0.3,q_lower,0.527366157665643,0.5055466666666623,add_len,dczBDAL_sV
S008,mullerlyer,short,50,0.5,q_lower,0.6744000081072858,0.5055466666666623,add_len,dczBDAL_sV
S008,mullerlyer,short,50,0.7,q_lower,0.9166745948142572,0.5055466666666623,add_len,dczBDAL_sV
S008,mullerlyer,short,50,0.9,q_lower,1.491508170429914,0.5055466666666623,add_len,dczBDAL_sV
S008,mullerlyer,short,60,0.1,q_lower,0.39296238241115006,0.40910067114093884,add_len,dczBDAL_sV
S008,mullerlyer,short,60,0.3,q_lower,0.5209001406185672,0.40910067114093884,add_len,dczBDAL_sV
S008,mullerlyer,short,60,0.5,q_lower,0.6831070599251953,0.40910067114093884,add_len,dczBDAL_sV
S008,mullerlyer,short,60,0.7,q_lower,0.9371722762933014,0.40910067114093884,add_len,dczBDAL_sV
S008,mullerlyer,short,60,0.9,q_lower,1.5664254380440268,0.40910067114093884,add_len,dczBDAL_sV
S009,mullerlyer,long,30,0.1,q_lower,0.4379300607952444,0.19421333333333402,add_len,dczBDAL_sV
S009,mullerlyer,long,30,0.3,q_lower,0.6038748763338394,0.19421333333333402,add_len,dczBDAL_sV
S009,mullerlyer,long,30,0.5,q_lower,0.8203064505808505,0.19421333333333402,add_len,dczBDAL_sV
S009,mullerlyer,long,30,0.7,q_lower,1.1549430397403493,0.19421333333333402,add_len,dczBDAL_sV
S009,mullerlyer,long,30,0.9,q_lower,1.959352427753082,0.19421333333333402,add_len,dczBDAL_sV
S009,mullerlyer,long,40,0.1,q_lower,0.5397982056099925,0.19566666666666735,add_len,dczBDAL_sV
S009,mullerlyer,long,40,0.3,q_lower,0.7445401785819376,0.19566666666666735,add_len,dczBDAL_sV
S009,mullerlyer,long,40,0.5,q_lower,0.9889396002312795,0.19566666666666735,add_len,dczBDAL_sV
S009,mullerlyer,long,40,0.7,q_lower,1.343562731900123,0.19566666666666735,add_len,dczBDAL_sV
S009,mullerlyer,long,40,0.9,q_lower,2.1466434165217145,0.19566666666666735,add_len,dczBDAL_sV
S009,mullerlyer,long,50,0.1,q_lower,0.4554487416945103,0.20782666666666832,add_len,dczBDAL_sV
S009,mullerlyer,long,50,0.3,q_lower,0.6290769989462884,0.20782666666666832,add_len,dczBDAL_sV
S009,mullerlyer,long,50,0.5,q_lower,0.8451082714730335,0.20782666666666832,add_len,dczBDAL_sV
S009,mullerlyer,long,50,0.7,q_lower,1.18156758098876,0.20782666666666832,add_len,dczBDAL_sV
S009,mullerlyer,long,50,0.9,q_lower,1.9489452719818638,0.20782666666666832,add_len,dczBDAL_sV
S009,mullerlyer,long,60,0.1,q_lower,0.37003549527163976,0.2300666666666681,add_len,dczBDAL_sV
S009,mullerlyer,long,60,0.3,q_lower,0.4891992696651763,0.2300666666666681,add_len,dczBDAL_sV
S009,mullerlyer,long,60,0.5,q_lower,0.6594912716433216,0.2300666666666681,add_len,dczBDAL_sV
S009,mullerlyer,long,60,0.7,q_lower,0.9544996076842903,0.2300666666666681,add_len,dczBDAL_sV
S009,mullerlyer,long,60,0.9,q_lower,1.686641090026028,0.2300666666666681,add_len,dczBDAL_sV
S009,mullerlyer,short,30,0.1,q_lower,0.4683061677918469,0.34845333333333517,add_len,dczBDAL_sV
S009,mullerlyer,short,30,0.3,q_lower,0.6443066978543317,0.34845333333333517,add_len,dczBDAL_sV
S009,mullerlyer,short,30,0.5,q_lower,0.8569643765009726,0.34845333333333517,add_len,dczBDAL_sV
S009,mullerlyer,short,30,0.7,q_lower,1.1937592771251495,0.34845333333333517,add_len,dczBDAL_sV
S009,mullerlyer,short,30,0.9,q_lower,1.948333636431552,0.34845333333333517,add_len,dczBDAL_sV
S009,mullerlyer,short,40,0.1,q_lower,0.4747595919646436,0.34358666666666793,add_len,dczBDAL_sV
S009,mullerlyer,short,40,0.3,q_lower,0.6583557122525856,0.34358666666666793,add_len,dczBDAL_sV
S009,mullerlyer,short,40,0.5,q_lower,0.8745444689457392,0.34358666666666793,add_len,dczBDAL_sV
S009,mullerlyer,short,40,0.7,q_lower,1.217084976402714,0.34358666666666793,add_len,dczBDAL_sV
S009,mullerlyer,short,40,0.9,q_lower,1.9734517556564195,0.34358666666666793,add_len,dczBDAL_sV
S009,mullerlyer,short,50,0.1,q_lower,0.47447774069699294,0.476106666666669,add_len,dczBDAL_sV
S009,mullerlyer,short,50,0.3,q_lower,0.6479114094852377,0.476106666666669,add_len,dczBDAL_sV
S009,mullerlyer,short,50,0.5,q_lower,0.8512718739918786,0.476106666666669,add_len,dczBDAL_sV
S009,mullerlyer,short,50,0.7,q_lower,1.1718455606672238,0.476106666666669,add_len,dczBDAL_sV
S009,mullerlyer,short,50,0.9,q_lower,1.8955270683760401,0.476106666666669,add_len,dczBDAL_sV
S009,mullerlyer,short,60,0.1,q_lower,0.4469024087421836,0.48322666666666936,add_len,dczBDAL_sV
S009,mullerlyer,short,60,0.3,q_lower,0.6092323069480193,0.48322666666666936,add_len,dczBDAL_sV
S009,mullerlyer,short,60,0.5,q_lower,0.8083070967887818,0.48322666666666936,add_len,dczBDAL_sV
S009,mullerlyer,short,60,0.7,q_lower,1.1210822517693664,0.48322666666666936,add_len,dczBDAL_sV
S009,mullerlyer,short,60,0.9,q_lower,1.859662233631847,0.48322666666666936,add_len,dczBDAL_sV
S010,mullerlyer,long,30,0.1,q_lower,0.5643749359692337,0.4752400000000065,add_len,dczBDAL_sV
S010,mullerlyer,long,30,0.3,q_lower,0.6746127861283242,0.4752400000000065,add_len,dczBDAL_sV
S010,mullerlyer,long,30,0.5,q_lower,0.8073769964378262,0.4752400000000065,add_len,dczBDAL_sV
S010,mullerlyer,long,30,0.7,q_lower,1.0237801538716806,0.4752400000000065,add_len,dczBDAL_sV
S010,mullerlyer,long,30,0.9,q_lower,1.5416961158435398,0.4752400000000065,add_len,dczBDAL_sV
S010,mullerlyer,long,40,0.1,q_lower,0.5503251673250728,0.5044799999999988,add_len,dczBDAL_sV
S010,mullerlyer,long,40,0.3,q_lower,0.652165818162722,0.5044799999999988,add_len,dczBDAL_sV
S010,mullerlyer,long,40,0.5,q_lower,0.7748957872690333,0.5044799999999988,add_len,dczBDAL_sV
S010,mullerlyer,long,40,0.7,q_lower,0.9749248943983674,0.5044799999999988,add_len,dczBDAL_sV
S010,mullerlyer,long,40,0.9,q_lower,1.4764117646173773,0.5044799999999988,add_len,dczBDAL_sV
S010,mullerlyer,long,50,0.1,q_lower,0.5670892952202066,0.4052266666666644,add_len,dczBDAL_sV
S010,mullerlyer,long,50,0.3,q_lower,0.687288316587919,0.4052266666666644,add_len,dczBDAL_sV
S010,mullerlyer,long,50,0.5,q_lower,0.836980927744339,0.4052266666666644,add_len,dczBDAL_sV
S010,mullerlyer,long,50,0.7,q_lower,1.0681597705600316,0.4052266666666644,add_len,dczBDAL_sV
S010,mullerlyer,long,50,0.9,q_lower,1.616676429783219,0.4052266666666644,add_len,dczBDAL_sV
S010,mullerlyer,long,60,0.1,q_lower,0.5370767113949528,0.444626666666674,add_len,dczBDAL_sV
S010,mullerlyer,long,60,0.3,q_lower,0.636266935964854,0.444626666666674,add_len,dczBDAL_sV
S010,mullerlyer,long,60,0.5,q_lower,0.7647544907374312,0.444626666666674,add_len,dczBDAL_sV
S010,mullerlyer,long,60,0.7,q_lower,0.9823966704374678,0.444626666666674,add_len,dczBDAL_sV
S010,mullerlyer,long,60,0.9,q_lower,1.5198841302641228,0.444626666666674,add_len,dczBDAL_sV
S010,mullerlyer,short,30,0.1,q_lower,0.5675447104522472,0.4691600000000084,add_len,dczBDAL_sV
S010,mullerlyer,short,30,0.3,q_lower,0.6778742858957622,0.4691600000000084,add_len,dczBDAL_sV
S010,mullerlyer,short,30,0.5,q_lower,0.8106724481142059,0.4691600000000084,add_len,dczBDAL_sV
S010,mullerlyer,short,30,0.7,q_lower,1.0184078409744908,0.4691600000000084,add_len,dczBDAL_sV
S010,mullerlyer,short,30,0.9,q_lower,1.5356621651299325,0.4691600000000084,add_len,dczBDAL_sV
S010,mullerlyer,short,40,0.1,q_lower,0.540689778288113,0.545959999999986,add_len,dczBDAL_sV
S010,mullerlyer,short,40,0.3,q_lower,0.6369138018135304,0.545959999999986,add_len,dczBDAL_sV
S010,mullerlyer,short,40,0.5,q_lower,0.7507882222863629,0.545959999999986,add_len,dczBDAL_sV
S010,mullerlyer,short,40,0.7,q_lower,0.942468279480913,0.545959999999986,add_len,dczBDAL_sV
S010,mullerlyer,short,40,0.9,q_lower,1.4328765328592719,0.545959999999986,add_len,dczBDAL_sV
S010,mullerlyer,short,50,0.1,q_lower,0.5687116871887694,0.43711888111888264,add_len,dczBDAL_sV
S010,mullerlyer,short,50,0.3,q_lower,0.6833830831968887,0.43711888111888264,add_len,dczBDAL_sV
S010,mullerlyer,short,50,0.5,q_lower,0.8227728648378271,0.43711888111888264,add_len,dczBDAL_sV
S010,mullerlyer,short,50,0.7,q_lower,1.0412383601002189,0.43711888111888264,add_len,dczBDAL_sV
S010,mullerlyer,short,50,0.9,q_lower,1.586964790651914,0.43711888111888264,add_len,dczBDAL_sV
S010,mullerlyer,short,60,0.1,q_lower,0.5541324989225326,0.5258266666666584,add_len,dczBDAL_sV
S010,mullerlyer,short,60,0.3,q_lower,0.6531449209790231,0.5258266666666584,add_len,dczBDAL_sV
S010,mullerlyer,short,60,0.5,q_lower,0.7749263592459807,0.5258266666666584,add_len,dczBDAL_sV
S010,mullerlyer,short,60,0.7,q_lower,0.9742007899480013,0.5258266666666584,add_len,dczBDAL_sV
S010,mullerlyer,short,60,0.9,q_lower,1.4726021991649245,0.5258266666666584,add_len,dczBDAL_sV
S011,mullerlyer,long,30,0.1,q_lower,0.5149886212625376,0.400359999999999,add_len,dczBDAL_sV
S011,mullerlyer,long,30,0.3,q_lower,0.6712546623404816,0.400359999999999,add_len,dczBDAL_sV
S011,mullerlyer,long,30,0.5,q_lower,0.8630382806440197,0.400359999999999,add_len,dczBDAL_sV
S011,mullerlyer,long,30,0.7,q_lower,1.1675996723295305,0.400359999999999,add_len,dczBDAL_sV
S011,mullerlyer,long,30,0.9,q_lower,1.8809240160968352,0.400359999999999,add_len,dczBDAL_sV
S011,mullerlyer,long,40,0.1,q_lower,0.4900324029255283,0.43580000000000474,add_len,dczBDAL_sV
S011,mullerlyer,long,40,0.3,q_lower,0.6331217080332967,0.43580000000000474,add_len,dczBDAL_sV
S011,mullerlyer,long,40,0.5,q_lower,0.8127010902988026,0.43580000000000474,add_len,dczBDAL_sV
S011,mullerlyer,long,40,0.7,q_lower,1.1134746326605844,0.43580000000000474,add_len,dczBDAL_sV
S011,mullerlyer,long,40,0.9,q_lower,1.8275812838507213,0.43580000000000474,add_len,dczBDAL_sV
S011,mullerlyer,long,50,0.1,q_lower,0.5012114479065662,0.2930604026845625,add_len,dczBDAL_sV
S011,mullerlyer,long,50,0.3,q_lower,0.6574469581608579,0.2930604026845625,add_len,dczBDAL_sV
S011,mullerlyer,long,50,0.5,q_lower,0.8529117382196235,0.2930604026845625,add_len,dczBDAL_sV
S011,mullerlyer,long,50,0.7,q_lower,1.1730049191241583,0.2930604026845625,add_len,dczBDAL_sV
S011,mullerlyer,long,50,0.9,q_lower,1.9254834092012267,0.2930604026845625,add_len,dczBDAL_sV
S011,mullerlyer,long,60,0.1,q_lower,0.5115242118879156,0.45221333333333896,add_len,dczBDAL_sV
S011,mullerlyer,long,60,0.3,q_lower,0.6646153635057549,0.45221333333333896,add_len,dczBDAL_sV
S011,mullerlyer,long,60,0.5,q_lower,0.8524012167754456,0.45221333333333896,add_len,dczBDAL_sV
S011,mullerlyer,long,60,0.7,q_lower,1.151978545354287,0.45221333333333896,add_len,dczBDAL_sV
S011,mullerlyer,long,60,0.9,q_lower,1.834760898341764,0.45221333333333896,add_len,dczBDAL_sV
S011,mullerlyer,short,30,0.1,q_lower,0.42945121217099114,0.8385999999999829,add_len,dczBDAL_sV
S011,mullerlyer,short,30,0.3,q_lower,0.5152352378944137,0.8385999999999829,add_len,dczBDAL_sV
S011,mullerlyer,short,30,0.5,q_lower,0.6234667707553613,0.8385999999999829,add_len,dczBDAL_sV
S011,mullerlyer,short,30,0.7,q_lower,0.8090488492039032,0.8385999999999829,add_len,dczBDAL_sV
S011,mullerlyer,short,30,0.9,q_lower,1.3394310549561965,0.8385999999999829,add_len,dczBDAL_sV
S011,mullerlyer,short,40,0.1,q_lower,0.47266273942548315,0.6902000000000156,add_len,dczBDAL_sV
S011,mullerlyer,short,40,0.3,q_lower,0.5876748876311066,0.6902000000000156,add_len,dczBDAL_sV
S011,mullerlyer,short,40,0.5,q_lower,0.7337397584268774,0.6902000000000156,add_len,dczBDAL_sV
S011,mullerlyer,short,40,0.7,q_lower,0.9726697387508982,0.6902000000000156,add_len,dczBDAL_sV
S011,mullerlyer,short,40,0.9,q_lower,1.5878447036894252,0.6902000000000156,add_len,dczBDAL_sV
S011,mullerlyer,short,50,0.1,q_lower,0.4540914729847897,0.756348993288592,add_len,dczBDAL_sV
S011,mullerlyer,short,50,0.3,q_lower,0.5572108490313318,0.756348993288592,add_len,dczBDAL_sV
S011,mullerlyer,short,50,0.5,q_lower,0.6859087414031035,0.756348993288592,add_len,dczBDAL_sV
S011,mullerlyer,short,50,0.7,q_lower,0.9060489862544546,0.756348993288592,add_len,dczBDAL_sV
S011,mullerlyer,short,50,0.9,q_lower,1.4802630665732794,0.756348993288592,add_len,dczBDAL_sV
S011,mullerlyer,short,60,0.1,q_lower,0.4678052816276919,0.6706849315068512,add_len,dczBDAL_sV
S011,mullerlyer,short,60,0.3,q_lower,0.5854329029925636,0.6706849315068512,add_len,dczBDAL_sV
S011,mullerlyer,short,60,0.5,q_lower,0.734875307280011,0.6706849315068512,add_len,dczBDAL_sV
S011,mullerlyer,short,60,0.7,q_lower,0.9811127826248435,0.6706849315068512,add_len,dczBDAL_sV
S011,mullerlyer,short,60,0.9,q_lower,1.6069689995665921,0.6706849315068512,add_len,dczBDAL_sV
S012,mullerlyer,long,30,0.1,q_lower,0.4372628767378485,0.25169333333333277,add_len,dczBDAL_sV
S012,mullerlyer,long,30,0.3,q_lower,0.5870316489878943,0.25169333333333277,add_len,dczBDAL_sV
S012,mullerlyer,long,30,0.5,q_lower,0.755005979446361,0.25169333333333277,add_len,dczBDAL_sV
S012,mullerlyer,long,30,0.7,q_lower,1.00272030815975,0.25169333333333277,add_len,dczBDAL_sV
S012,mullerlyer,long,30,0.9,q_lower,1.59834748315436,0.25169333333333277,add_len,dczBDAL_sV
S012,mullerlyer,long,40,0.1,q_lower,0.4607809610475989,0.20727999999999983,add_len,dczBDAL_sV
S012,mullerlyer,long,40,0.3,q_lower,0.6165856010936608,0.20727999999999983,add_len,dczBDAL_sV
S012,mullerlyer,long,40,0.5,q_lower,0.7992886190130879,0.20727999999999983,add_len,dczBDAL_sV
S012,mullerlyer,long,40,0.7,q_lower,1.0666896278629356,0.20727999999999983,add_len,dczBDAL_sV
S012,mullerlyer,long,40,0.9,q_lower,1.6584333453965885,0.20727999999999983,add_len,dczBDAL_sV
S012,mullerlyer,long,50,0.1,q_lower,0.45402294472924615,0.17511409395973104,add_len,dczBDAL_sV
S012,mullerlyer,long,50,0.3,q_lower,0.6110599643953815,0.17511409395973104,add_len,dczBDAL_sV
S012,mullerlyer,long,50,0.5,q_lower,0.7953710607004095,0.17511409395973104,add_len,dczBDAL_sV
S012,mullerlyer,long,50,0.7,q_lower,1.0657856859154164,0.17511409395973104,add_len,dczBDAL_sV
S012,mullerlyer,long,50,0.9,q_lower,1.6685284886263885,0.17511409395973104,add_len,dczBDAL_sV
S012,mullerlyer,long,60,0.1,q_lower,0.4075515415510528,0.18329333333333286,add_len,dczBDAL_sV
S012,mullerlyer,long,60,0.3,q_lower,0.5505326736785477,0.18329333333333286,add_len,dczBDAL_sV
S012,mullerlyer,long,60,0.5,q_lower,0.7199122858266797,0.18329333333333286,add_len,dczBDAL_sV
S012,mullerlyer,long,60,0.7,q_lower,0.978821787450348,0.18329333333333286,add_len,dczBDAL_sV
S012,mullerlyer,long,60,0.9,q_lower,1.5642976957853434,0.18329333333333286,add_len,dczBDAL_sV
S012,mullerlyer,short,30,0.1,q_lower,0.4535036130976711,0.24216000000000076,add_len,dczBDAL_sV
S012,mullerlyer,short,30,0.3,q_lower,0.6063926972844417,0.24216000000000076,add_len,dczBDAL_sV
S012,mullerlyer,short,30,0.5,q_lower,0.7830675177774505,0.24216000000000076,add_len,dczBDAL_sV
S012,mullerlyer,short,30,0.7,q_lower,1.0405810628395407,0.24216000000000076,add_len,dczBDAL_sV
S012,mullerlyer,short,30,0.9,q_lower,1.6024699871057837,0.24216000000000076,add_len,dczBDAL_sV
S012,mullerlyer,short,40,0.1,q_lower,0.4320870955919782,0.35805333333333533,add_len,dczBDAL_sV
S012,mullerlyer,short,40,0.3,q_lower,0.5717030936676699,0.35805333333333533,add_len,dczBDAL_sV
S012,mullerlyer,short,40,0.5,q_lower,0.7343664490282296,0.35805333333333533,add_len,dczBDAL_sV
S012,mullerlyer,short,40,0.7,q_lower,0.9832251499775682,0.35805333333333533,add_len,dczBDAL_sV
S012,mullerlyer,short,40,0.9,q_lower,1.5439737841902594,0.35805333333333533,add_len,dczBDAL_sV
S012,mullerlyer,short,50,0.1,q_lower,0.44395018236149847,0.3276133333333352,add_len,dczBDAL_sV
S012,mullerlyer,short,50,0.3,q_lower,0.587529569558693,0.3276133333333352,add_len,dczBDAL_sV
S012,mullerlyer,short,50,0.5,q_lower,0.7526919982482227,0.3276133333333352,add_len,dczBDAL_sV
S012,mullerlyer,short,50,0.7,q_lower,0.9938510303641909,0.3276133333333352,add_len,dczBDAL_sV
S012,mullerlyer,short,50,0.9,q_lower,1.5553572636285837,0.3276133333333352,add_len,dczBDAL_sV
S012,mullerlyer,short,60,0.1,q_lower,0.450588975100077,0.25330666666666607,add_len,dczBDAL_sV
S012,mullerlyer,short,60,0.3,q_lower,0.6027110609234183,0.25330666666666607,add_len,dczBDAL_sV
S012,mullerlyer,short,60,0.5,q_lower,0.7767681173841176,0.25330666666666607,add_len,dczBDAL_sV
S012,mullerlyer,short,60,0.7,q_lower,1.0408282449152244,0.25330666666666607,add_len,dczBDAL_sV
